time,lfp,spike
2.656,2.7427017370716613,1
2.657,2.261896543850752,1
2.658,2.0795719045097028,1
2.6590000000000003,1.809478890842835,0
2.66,1.4668945637167918,0
2.661,0.5300522476434518,0
2.662,0.618983046325849,0
2.6630000000000003,0.5158689329713115,0
2.664,0.9705248203550535,0
2.665,0.23358618468719414,0
2.666,-0.4853445309002397,0
2.6670000000000003,-0.7641096856261146,0
2.668,0.8152096015038882,0
2.669,0.12304429645508025,0
2.67,0.14059943790686863,0
2.6710000000000003,1.3389330003234856,0
2.672,-0.10147128596995592,0
2.673,0.18841699026983377,0
2.674,-0.38276339507672724,0
2.6750000000000003,-0.1265036845897766,0
2.676,-1.7217419935907663,0
2.677,-0.7291097988061901,0
2.678,-1.5664877437196691,0
2.6790000000000003,-1.69106323536701,0
2.68,-2.6387527648106297,0
2.681,-1.3624318917915252,0
2.682,-0.2926623493699063,0
2.6830000000000003,-0.7397070985917604,0
2.684,-0.8519838760655374,0
2.685,-0.7550303035628945,0
2.686,0.4072834482386327,0
2.6870000000000003,0.23944741506673872,0
2.688,0.1676424514303917,0
2.689,0.1957108237136781,0
2.69,1.3966797957533592,0
2.691,1.0223730230258756,0
2.692,1.3091407908167523,0
2.693,0.4285866308173716,0
2.694,0.11380106190265979,0
2.695,-0.3847913370608853,0
2.696,-1.1722036795703998,0
2.697,-1.6413660653362583,0
2.698,-1.388709186421375,0
2.699,-2.3499252389740493,0
2.7,-1.603587718305405,0
2.701,-0.7999163721094439,0
2.702,-1.5517268274103024,0
2.703,-0.9897151573403142,0
2.704,0.07528776757378908,0
2.705,-0.4005138773570688,0
2.706,0.7399196652378698,0
2.707,0.10260583050471994,0
2.708,0.5782471064270698,0
2.709,0.31309884275307887,0
2.71,-0.19484396545362748,0
2.711,-0.6408704683692686,0
2.712,-0.897501820427482,0
2.713,0.3989011824230758,0
2.714,-0.06798509061508201,0
2.715,-0.8436169323377438,0
2.716,-0.3610714521161525,0
2.717,-0.5651524806197563,0
2.718,-0.973263114254037,0
2.719,-1.1305152250484667,0
2.72,-0.5703854928382612,0
2.721,0.43626301922866084,0
2.722,-0.0032731083806453176,0
2.723,1.6568026965078273,0
2.724,1.0271021553200381,0
2.725,0.8323609497770268,0
2.726,1.1429624454160647,0
2.727,1.141739352259123,0
2.728,1.5670757245449611,0
2.729,0.28690726749085177,0
2.73,-1.1619993980279388,0
2.731,-0.434221261550805,0
2.732,-1.081284584243343,0
2.733,-1.3354926103275018,0
2.734,-1.6391573136980857,0
2.735,-2.4379327255562884,0
2.736,-2.042109595998294,0
2.737,-2.625661543194047,0
2.738,-2.3566290927139195,0
2.739,-0.8944813595705696,0
2.74,-0.1122317369868584,0
2.741,-0.8749545255383158,0
2.742,0.11317127271603411,0
2.743,-0.7261453799776244,0
2.744,0.06648044015271565,0
2.745,-0.1915280922439047,0
2.746,-0.09496110229050214,0
2.747,0.44566487281745903,0
2.748,-0.3168067666591521,0
2.749,-0.42166714884531253,0
2.75,-0.06574628054459583,0
2.751,-0.8916512765862808,0
2.7520000000000002,-0.28416515977062695,0
2.753,-0.307484224207676,0
2.754,-0.4480815459919143,0
2.755,-0.3125315214766583,0
2.7560000000000002,-0.3568539315969316,0
2.757,0.4159153902666236,0
2.758,1.099776926203447,0
2.759,1.390459112783218,0
2.7600000000000002,1.471333396068257,0
2.761,1.4869202356063,0
2.762,2.6304609827574454,1
2.763,1.4126626214408167,0
2.7640000000000002,1.5171470201015813,0
2.765,2.155083354832554,1
2.766,1.5435809696846878,0
2.767,1.1615343046728572,0
2.7680000000000002,0.6932322127000333,0
2.769,0.025386251713662822,0
2.77,0.556501191388403,0
2.771,-0.18830163678512357,0
2.7720000000000002,-0.0877502182803373,0
2.773,0.8003428897586473,0
2.774,0.33574185754805935,0
2.775,0.9313186935669613,0
2.7760000000000002,1.0663606004394124,0
2.777,0.8769851914049283,0
2.778,2.200804746909888,1
2.779,1.962158331317276,1
2.7800000000000002,2.9108264035204066,1
2.781,1.3082900359038039,0
2.782,2.8527156420874635,1
2.783,2.40024464673112,1
2.7840000000000003,2.3750331080949714,1
2.785,1.2669121903902798,0
2.786,1.15504757847977,0
2.787,1.1943802576772762,0
2.7880000000000003,1.5316314502488573,0
2.789,1.2286736736410102,0
2.79,0.3191351768241074,0
2.791,-0.6049125053881911,0
2.7920000000000003,-0.056855878826747724,0
2.793,-0.4363333522605658,0
2.794,-0.11943296536375081,0
2.795,-0.4327666585570809,0
2.7960000000000003,0.6205752342868684,0
2.797,0.2486361442918156,0
2.798,-0.41938483965729384,0
2.799,-0.31331386158097996,0
2.8000000000000003,-1.4266549644876718,0
2.801,-0.3061072774432809,0
2.802,-1.652368738471756,0
2.803,-2.0527568265019354,0
2.8040000000000003,-1.533740281935848,0
2.805,-2.767482548954144,0
2.806,-3.4655518438810144,0
2.807,-3.1922168041376597,0
2.8080000000000003,-3.2532433145337505,0
2.809,-3.365565950086398,0
2.81,-3.6631622559925825,0
2.811,-3.012450455582833,0
2.8120000000000003,-2.6626624891362978,0
2.813,-1.8848467042139607,0
2.814,-1.5992414726895228,0
2.815,-1.4840724298672996,0
2.816,-0.5859668306581307,0
2.817,-0.7472921748883993,0
2.818,-1.0189490174767222,0
2.819,-0.18269225991832044,0
2.82,-1.077884048221969,0
2.821,-0.6753757392266992,0
2.822,-1.9671670203861644,0
2.823,-0.7783665740492289,0
2.824,-1.3502575536620034,0
2.825,-1.433462382455557,0
2.826,-1.5681161672569714,0
2.827,-1.3408267823703535,0
2.828,-0.7834919336477691,0
2.829,-1.197086936249494,0
2.83,-0.3498716766789708,0
2.831,-0.5227645175966322,0
2.832,-0.10105698368357358,0
2.833,0.6897903180877198,0
2.834,1.3570387868476732,0
2.835,0.9453543586888313,0
2.836,1.1917494067599095,0
2.837,1.3679779746783982,0
2.838,0.5777241053916822,0
2.839,1.0550999940835777,0
2.84,0.23808018744885007,0
2.841,0.837681042643215,0
2.842,0.2716250708172742,0
2.843,-0.6676024633233829,0
2.844,1.13427686621712,0
2.845,0.021911391927943558,0
2.846,0.3964294245802146,0
2.847,1.6513448772088513,0
2.848,1.3721806634369815,0
2.849,1.8617658815586384,0
2.85,2.0975008721533364,1
2.851,2.652493714106401,1
2.852,2.7433032286670547,1
2.853,2.6239488404195885,1
2.854,4.038893414563487,1
2.855,3.3100461702676913,1
2.856,3.165749683526952,1
2.857,2.715472090519618,1
2.858,1.6787921837342357,0
2.859,2.094475074409012,1
2.86,0.5064147028037344,0
2.861,1.0147928186978628,0
2.862,0.6847337071177029,0
2.863,0.35665813190015083,0
2.864,-0.6692801871687787,0
2.865,-0.039573448008567026,0
2.866,-0.7188988381468975,0
2.867,1.0614143778112786,0
2.868,0.9133937130266128,0
2.869,0.8184571166849568,0
2.87,0.08309429493319487,0
2.871,0.5538064375902232,0
2.872,0.1259471552170937,0
2.873,0.23724129036779779,0
2.874,0.9396956661597351,0
2.875,-0.16869268841538254,0
2.876,-0.76321402356451,0
2.8770000000000002,-1.606271429002756,0
2.878,-1.9449569940221965,0
2.879,-1.3894430727042697,0
2.88,-0.49978428558894206,0
2.8810000000000002,-2.2504125072609855,0
2.882,-2.0403109271769337,0
2.883,-1.4350915728073126,0
2.884,-0.9459050113356822,0
2.8850000000000002,0.06899176618765984,0
2.886,0.05412010798846492,0
2.887,0.1917145108661234,0
2.888,0.2093624359189465,0
2.8890000000000002,0.9831587327527703,0
2.89,0.5022365822515816,0
2.891,1.1033203987040276,0
2.892,0.8439165528448571,0
2.8930000000000002,-0.33889015298886926,0
2.894,-0.46955112731172716,0
2.895,-0.620153931727556,0
2.896,-1.3529416538288304,0
2.8970000000000002,-1.5429442769955757,0
2.898,-1.3856967045050435,0
2.899,-2.050561406661563,0
2.9,-1.891499538214225,0
2.9010000000000002,-1.2511850616554498,0
2.902,-0.6201831860423526,0
2.903,-1.1780428619244743,0
2.904,-1.4063759158584106,0
2.9050000000000002,0.17096140208167454,0
2.906,0.3062208513900627,0
2.907,0.6103768756448735,0
2.908,0.2563619131411894,0
2.9090000000000003,0.8537012174779508,0
2.91,1.5981892636380006,0
2.911,0.6513670306683105,0
2.912,-0.1614052058600759,0
2.9130000000000003,-0.1468931039890416,0
2.914,-0.11086218582285179,0
2.915,-1.121201069287336,0
2.916,-0.3980932159588716,0
2.9170000000000003,-1.12951609331002,0
2.918,-0.17416201687375232,0
2.919,-0.6875240307758035,0
2.92,-0.46289292557539136,0
2.9210000000000003,0.08465371876297281,0
2.922,0.387633056985632,0
2.923,0.7476281404242033,0
2.924,1.1291896312498664,0
2.9250000000000003,1.750377706206851,0
2.926,-0.5255159716937319,0
2.927,1.0336559627108963,0
2.928,0.03899233098294941,0
2.9290000000000003,-0.06670938014940841,0
2.93,-0.6178217700584425,0
2.931,-1.0825906315726646,0
2.932,-1.110492999144442,0
2.9330000000000003,-1.312855088664711,0
2.934,-2.953917934925202,0
2.935,-2.1744889659841475,0
2.936,-2.3675169945355536,0
2.9370000000000003,-2.29899242517084,0
2.938,-1.807338234306667,0
2.939,-1.3495122113429687,0
2.94,-1.0912752199295486,0
2.9410000000000003,-0.8042864183703442,0
2.942,-0.9925736992112243,0
2.943,0.07998680809212691,0
2.944,0.17346567785471062,0
2.945,0.44509417971950604,0
2.946,0.11720927702202612,0
2.947,0.0025476686600510445,0
2.948,0.7446374313236754,0
2.949,0.014261775234420404,0
2.95,0.5255672548523447,0
2.951,-0.6334628156890403,0
2.952,-0.38907373976909204,0
2.953,-0.3178776036422699,0
2.954,-0.3421431460262042,0
2.955,0.30752086941666656,0
2.956,0.6026775650396787,0
2.957,0.41329369325348675,0
2.958,1.0678122034064639,0
2.959,1.488351454114788,0
2.96,1.081535170385687,0
2.961,2.127934364505899,1
2.962,2.493928121587621,1
2.963,1.3764915077119784,0
2.964,1.862190593263579,0
2.965,1.2698025493634648,0
2.966,1.6058248647429585,0
2.967,0.8976180543222936,0
2.968,0.7378215520478562,0
2.969,0.8689854300429667,0
2.97,1.1298495572022726,0
2.971,-0.3916557112444313,0
2.972,0.26171245650544805,0
2.973,0.5501119710408944,0
2.974,0.42151054796044496,0
2.975,0.8939811000662633,0
2.976,1.3838845223252971,0
2.977,2.120179065282271,1
2.978,1.0564041509754172,0
2.979,2.2035846931196748,1
2.98,2.6778080689868866,1
2.981,3.178160248418329,1
2.982,2.264482886939117,1
2.983,1.9475804450691512,0
2.984,1.971582073134792,1
2.985,1.368635411161271,0
2.986,1.3692130079320368,0
2.987,0.7526135966836813,0
2.988,0.1634598810779473,0
2.989,-0.09712772766325967,0
2.99,0.21710469206820676,0
2.991,0.034649645837698556,0
2.992,0.034844126540338805,0
2.993,-1.198095073005176,0
2.994,-0.20657741035821836,0
2.995,0.49593804099467687,0
2.996,-0.157148452122092,0
2.997,-0.07853192305090867,0
2.998,-0.026236748073746024,0
2.999,0.7456303042589715,0
3.0,0.17506044711231517,0
3.001,-0.509163461391474,0
3.0020000000000002,-1.681583225732044,0
3.003,-2.278775734631297,0
3.004,-1.8317652430830138,0
3.005,-2.423905468046529,0
3.0060000000000002,-3.4070067427274466,0
3.007,-3.7295729695758655,0
3.008,-3.638615019442351,0
3.009,-3.1306179400234257,0
3.0100000000000002,-3.429025758208505,0
3.011,-2.8272101121442614,0
3.012,-3.4978552999974593,0
3.013,-1.654100479146145,0
3.0140000000000002,-2.561175695617342,0
3.015,-1.3120567792740192,0
3.016,-0.8607571822251499,0
3.017,-1.488440999241778,0
3.0180000000000002,-0.9327683083941498,0
3.019,-0.08538932075048988,0
3.02,-1.0749348165872377,0
3.021,0.3220535452192177,0
3.0220000000000002,-0.8355584474610571,0
3.023,-1.5791901512753916,0
3.024,-1.4871794627494066,0
3.025,-1.2184809027217285,0
3.0260000000000002,-1.168148309457769,0
3.027,-1.2604042252945027,0
3.028,-1.1046706671335875,0
3.029,-1.5030325834092235,0
3.0300000000000002,-0.12119729703822724,0
3.031,0.21709554109143112,0
3.032,-0.03167070108284867,0
3.033,0.362221107430618,0
3.0340000000000003,1.8700528087736084,0
3.035,1.1518889515404436,0
3.036,2.1599525499047205,1
3.037,1.162156406098675,0
3.0380000000000003,1.7223885124335014,0
3.039,1.258674241765838,0
3.04,0.9388022168064172,0
3.041,0.6231893620171745,0
3.0420000000000003,1.0367229011537225,0
3.043,-0.3698967798772995,0
3.044,0.1951461798297193,0
3.045,0.7167804532879871,0
3.0460000000000003,0.2205170883577497,0
3.047,1.1448807219301471,0
3.048,1.4216799407454854,0
3.049,2.2030529655338245,1
3.0500000000000003,1.9378620553478183,0
3.051,2.5478416225557665,1
3.052,2.6485606641057036,1
3.053,3.562987494296891,1
3.0540000000000003,3.73728204861538,1
3.055,2.949587016447193,1
3.056,2.980210926489467,1
3.057,2.8117146864947493,1
3.0580000000000003,2.1381116265095472,1
3.059,1.7190301026472183,0
3.06,1.761901712570682,0
3.061,1.1516207214050376,0
3.0620000000000003,0.2842263894986492,0
3.063,-0.017916453475091715,0
3.064,-0.053112637279330785,0
3.065,1.0768365848980535,0
3.0660000000000003,-0.7386446435053236,0
3.067,0.20514789703064398,0
3.068,0.3840436832693806,0
3.069,0.21286345373167892,0
3.0700000000000003,-0.17583247309789318,0
3.071,-0.18888114936531608,0
3.072,0.03795493116929771,0
3.073,0.38465674978038966,0
3.074,0.01719958032751432,0
3.075,-0.19321368711387632,0
3.076,-0.9349097181807897,0
3.077,-0.7382243251638525,0
3.078,-1.7157476998851402,0
3.079,-1.5178837682994333,0
3.08,-0.9161093182734321,0
3.081,-0.6196752025332912,0
3.082,-1.7207922066380386,0
3.083,-2.134671308434222,0
3.084,-1.1183637781636926,0
3.085,-0.24753555311802886,0
3.086,-0.08709051346371662,0
3.087,0.26714637590869483,0
3.088,0.2889668694437418,0
3.089,0.42077308240516964,0
3.09,0.4472395874746802,0
3.091,0.8041960822563118,0
3.092,1.1944547178869023,0
3.093,-0.2664274898421679,0
3.094,-0.2581220270206107,0
3.095,-0.3830838803235309,0
3.096,-1.6949633815379124,0
3.097,-0.9373857735398987,0
3.098,-2.097579988052734,0
3.099,-1.480013538417792,0
3.1,-1.165165348611749,0
3.101,-0.8931308922672685,0
3.102,-2.1721192260211537,0
3.103,0.009974991765468011,0
3.104,-0.02375736918905058,0
3.105,0.054080563017040395,0
3.106,0.10312521104112785,0
3.107,0.08102587595004301,0
3.108,0.9610628275089709,0
3.109,0.2126955156561966,0
3.11,0.9406010242189335,0
3.111,0.22056227237459092,0
3.112,0.29976747072220805,0
3.113,-0.15282356883809847,0
3.114,0.2938030424854107,0
3.115,-0.25493419171446036,0
3.116,-0.8990629843221317,0
3.117,-0.5287298303060761,0
3.118,-0.24100589142193474,0
3.119,-0.5417927573651673,0
3.12,0.40959764611426397,0
3.121,0.04738129129092383,0
3.122,0.31078523871600355,0
3.123,1.786180833394532,0
3.124,1.6207314662373848,0
3.125,1.4756184424370886,0
3.126,1.4996732260619663,0
3.1270000000000002,0.7421542012963946,0
3.128,1.2627971443087485,0
3.129,0.3100752574007077,0
3.13,-0.9279158614853293,0
3.1310000000000002,-0.267252693845276,0
3.132,-1.7114782151739516,0
3.133,-1.3175386851306103,0
3.134,-0.6726280862082616,0
3.1350000000000002,-2.0296559686431586,0
3.136,-2.7295569710030447,0
3.137,-2.8773865377866987,0
3.138,-2.7356456308800037,0
3.1390000000000002,-1.621134257503459,0
3.14,-1.7040959832022613,0
3.141,-0.9823225536518754,0
3.142,0.10775680827495038,0
3.1430000000000002,-0.029954958745444182,0
3.144,-0.5398326262102875,0
3.145,0.13613302049080955,0
3.146,0.14473004260874994,0
3.1470000000000002,-0.8498494206656326,0
3.148,0.5446917139187535,0
3.149,-0.12253741606870804,0
3.15,0.9638101179673668,0
3.1510000000000002,0.46190858851576677,0
3.152,-0.4566133264261644,0
3.153,-0.6683999945852047,0
3.154,-1.2235910893930588,0
3.1550000000000002,0.346789688795069,0
3.156,0.0907247772556474,0
3.157,1.428910172411578,0
3.158,1.3113713979973936,0
3.1590000000000003,2.739739368410679,1
3.16,1.7155751537915735,0
3.161,2.220345392702169,1
3.162,2.5046134770190713,1
3.1630000000000003,2.4063150025560165,1
3.164,2.241644573537417,1
3.165,1.9977341984568302,1
3.166,2.15019770337332,1
3.1670000000000003,0.6647306764970302,0
3.168,1.458210663750239,0
3.169,0.08597847864264618,0
3.17,-1.1823097332529728,0
3.1710000000000003,0.3971220485579623,0
3.172,1.1145664625993488,0
3.173,-0.374525122371109,0
3.174,0.7162418244951642,0
3.1750000000000003,0.6768778922443477,0
3.176,1.8562699040822515,0
3.177,2.0506066612216074,1
3.178,1.492741112223399,0
3.1790000000000003,2.676412036883821,1
3.18,2.647614659626865,1
3.181,2.8633125277043363,1
3.182,2.8595676244174464,1
3.1830000000000003,2.04676498984324,1
3.184,1.5296976421901034,0
3.185,2.291468149624942,1
3.186,0.9341480641095694,0
3.1870000000000003,0.3896934705493567,0
3.188,0.31194357629952096,0
3.189,0.466666293761598,0
3.19,-0.1719055739928354,0
3.1910000000000003,-0.7087018676299913,0
3.192,-0.2149525611279323,0
3.193,-0.4476743709314581,0
3.194,0.43555477854765834,0
3.1950000000000003,0.8708039562165983,0
3.196,0.6714999013799602,0
3.197,0.2770804534291985,0
3.198,-0.1437972700830037,0
3.1990000000000003,-0.46115237626978894,0
3.2,-1.177019937490075,0
3.201,-1.7367158212096827,0
3.202,-0.7560954839870224,0
3.203,-2.0577487706030144,0
3.204,-2.8783513976330517,0
3.205,-2.4228301323699344,0
3.206,-3.1570595712314775,0
3.207,-3.1576049999325426,0
3.208,-3.618748564638185,0
3.209,-2.577852167058293,0
3.21,-2.3455623913077703,0
3.211,-3.281413554437272,0
3.212,-2.9320515865160295,0
3.213,-2.052005222579348,0
3.214,-1.8792604023985062,0
3.215,-1.765088434975505,0
3.216,-0.807990982582624,0
3.217,-0.5889221679808769,0
3.218,-0.9904219034402493,0
3.219,-0.3213552289188129,0
3.22,-0.2727131947306243,0
3.221,-0.3525918065956599,0
3.222,-1.3632849813888437,0
3.223,-1.5322674703925738,0
3.224,-1.7021316509334192,0
3.225,-1.3500215725892486,0
3.226,-0.7360757886266106,0
3.227,-1.4816173463048063,0
3.228,-1.1942726095461742,0
3.229,-2.106948939471157,0
3.23,-0.36980107971259296,0
3.231,-0.45066254621122204,0
3.232,0.40838830145072735,0
3.233,0.37101836800713506,0
3.234,0.7218356886174693,0
3.235,0.6936504603134711,0
3.236,0.5850410979235982,0
3.237,0.3713788434716464,0
3.238,1.2510117456603913,0
3.239,0.40449146061968644,0
3.24,0.8972746072473852,0
3.241,0.6466390100234914,0
3.242,0.3196976338040181,0
3.243,0.4544368594051798,0
3.244,1.140607547848678,0
3.245,0.39177053541236595,0
3.246,0.6996355843797525,0
3.247,1.2930861313054056,0
3.248,1.3761485898826993,0
3.249,1.8609226725864245,0
3.25,2.0374146217569216,1
3.251,2.607499646329227,1
3.2520000000000002,2.9616819415028233,1
3.253,3.304651349366473,1
3.254,3.6225228820517517,1
3.255,3.5585323622283354,1
3.2560000000000002,3.5349188132400564,1
3.257,3.0214626230322708,1
3.258,2.2241923457899304,1
3.259,1.5648963154420308,0
3.2600000000000002,1.5598226545831388,0
3.261,0.7867959504056687,0
3.262,-0.5561901142055072,0
3.263,-1.0611293715224586,0
3.2640000000000002,-0.7087107018684681,0
3.265,0.2880847337989457,0
3.266,0.8299961188000783,0
3.267,-0.09710021386775444,0
3.2680000000000002,0.5821884573354096,0
3.269,0.4225979126851519,0
3.27,0.34517011950686116,0
3.271,-0.2811588377153649,0
3.2720000000000002,0.6253723826534847,0
3.273,-0.08206607177268155,0
3.274,0.013042393117035065,0
3.275,-0.5381106838528851,0
3.2760000000000002,-0.3383146020875092,0
3.277,-1.7658436756041795,0
3.278,-1.3370681987778656,0
3.279,-1.4099578928663405,0
3.2800000000000002,-2.28355318400122,0
3.281,-2.212835120020107,0
3.282,-1.0847424190379034,0
3.283,-1.9011931531610524,0
3.2840000000000003,-1.2622957893132867,0
3.285,-1.1964257852472824,0
3.286,-0.5778147126584134,0
3.287,0.5725827074205225,0
3.2880000000000003,1.0443999404990374,0
3.289,1.268590771944918,0
3.29,0.9435093331754194,0
3.291,1.6655795709462946,0
3.2920000000000003,0.6167823057163083,0
3.293,0.9766752030596441,0
3.294,0.3553366392605567,0
3.295,-0.4172997155691147,0
3.2960000000000003,-0.3497625825772249,0
3.297,-1.7874937144450875,0
3.298,-1.2589945210725162,0
3.299,-1.1081593802453131,0
3.3000000000000003,-2.271849784845327,0
3.301,-1.7310779955725815,0
3.302,-0.6646944162685847,0
3.303,-1.1701706159771386,0
3.3040000000000003,0.05073480778093209,0
3.305,-1.0008983750255016,0
3.306,0.013748250360484313,0
3.307,0.5706560617634997,0
3.3080000000000003,0.0262727059910553,0
3.309,0.3721139627937913,0
3.31,-0.08766739346435515,0
3.311,0.7934074912137731,0
3.3120000000000003,-0.24539516057016159,0
3.313,0.020885615697136234,0
3.314,-0.8877975801387892,0
3.315,-0.29033621321973174,0
3.3160000000000003,-0.6616143481312872,0
3.317,-0.23266132136709444,0
3.318,-0.6950221607888788,0
3.319,-1.407560801941437,0
3.3200000000000003,0.44518957585104035,0
3.321,0.5990646985866406,0
3.322,-0.16054728815494157,0
3.323,0.9332128405820963,0
3.3240000000000003,1.0515104873194483,0
3.325,1.0283234631726565,0
3.326,0.4072206138442097,0
3.327,0.860239250142022,0
3.3280000000000003,0.1712310151167809,0
3.329,-0.5666660741120394,0
3.33,-0.4397893360281092,0
3.331,-0.681028801747113,0
3.332,-0.7782342189882032,0
3.333,-1.9675070786178133,0
3.334,-1.9245485317792854,0
3.335,-1.0843460044932054,0
3.336,-1.657271864977879,0
3.337,-1.968560875985873,0
3.338,-1.7075197206136017,0
3.339,-2.654141233492652,0
3.34,-0.8100202687562191,0
3.341,-0.5883027127625363,0
3.342,-0.5346397764091632,0
3.343,0.08611186517570327,0
3.344,0.6850543639763661,0
3.345,1.288193095619866,0
3.346,0.9221712797318206,0
3.347,0.2597549928484545,0
3.348,0.18749146791744895,0
3.349,-0.7325630551260723,0
3.35,0.15789156026870454,0
3.351,-0.3398017504790102,0
3.352,-0.09865603337611373,0
3.353,0.029037175365977608,0
3.354,-0.2600576186644769,0
3.355,-0.4343073685569253,0
3.356,0.07407964990521887,0
3.357,1.2612287333245549,0
3.358,1.0168328119833836,0
3.359,1.0765586877490314,0
3.36,1.141730897531927,0
3.361,1.4856094654627863,0
3.362,1.951854259636673,1
3.363,2.3605902935423657,1
3.364,1.8732242191550474,0
3.365,2.2308581182367817,1
3.366,1.0698481598496037,0
3.367,1.7549248197027907,0
3.368,0.4508068342534898,0
3.369,0.2736864070232611,0
3.37,0.9359041840208309,0
3.371,0.7008448575934387,0
3.372,0.4969548559956284,0
3.373,0.13389540038163064,0
3.374,0.3981248188254851,0
3.375,0.8392209496410709,0
3.376,1.6211016475608298,0
3.3770000000000002,1.410148772338725,0
3.378,1.993951193619243,1
3.379,2.925130645185617,1
3.38,2.1544205133804164,1
3.3810000000000002,2.786006837955139,1
3.382,2.5572630656205564,1
3.383,2.762136903432848,1
3.384,1.6341965012911857,0
3.3850000000000002,1.516093936895524,0
3.386,1.5419367630271674,0
3.387,0.6278238982877543,0
3.388,0.3575535720170481,0
3.3890000000000002,-0.3301886680278171,0
3.39,-0.6756594644896566,0
3.391,-0.4567045490408561,0
3.392,-0.7066200502016242,0
3.3930000000000002,0.9627254692662344,0
3.394,0.381429067785337,0
3.395,0.696143038648002,0
3.396,-0.010379131905540379,0
3.3970000000000002,-0.49642343410882894,0
3.398,-0.35009909501451036,0
3.399,0.010770412717872685,0
3.4,0.03226805446075043,0
3.4010000000000002,-1.6034858125440863,0
3.402,-0.7033405243993546,0
3.403,-2.013915917059373,0
3.404,-2.3794099729247353,0
3.4050000000000002,-3.1830808293780404,0
3.406,-2.851758807717137,0
3.407,-4.4104589484991745,0
3.408,-2.5767186028604847,0
3.4090000000000003,-4.391219387952095,0
3.41,-3.4525508015434334,0
3.411,-3.1215826663280453,0
3.412,-2.0743350007336425,0
3.4130000000000003,-3.072794457271224,0
3.414,-1.3232146832034393,0
3.415,-0.6807258562535013,0
3.416,-0.8111677890180898,0
3.4170000000000003,-0.584642240124075,0
3.418,-0.6428209202813313,0
3.419,0.4827557338159474,0
3.42,-0.9602114189486732,0
3.4210000000000003,-0.3146218592877653,0
3.422,-1.382250571649033,0
3.423,-0.4181077518442692,0
3.424,-1.3430535270625643,0
3.4250000000000003,-1.5350560390724919,0
3.426,-2.2818965373017406,0
3.427,-1.391898416013135,0
3.428,-0.3003530478760881,0
3.4290000000000003,-1.3316161902522845,0
3.43,-0.4583889167303777,0
3.431,0.019869950069792974,0
3.432,-0.0917114534875399,0
3.4330000000000003,-0.023152920951781786,0
3.434,0.6206628201778953,0
3.435,1.715952131939546,0
3.436,0.539027909265736,0
3.4370000000000003,1.4864508210291576,0
3.438,0.3369332137563573,0
3.439,0.45636344751608005,0
3.44,1.10459583345791,0
3.4410000000000003,0.6065274005403103,0
3.442,0.16266724511268388,0
3.443,-0.35081809687479115,0
3.444,-0.5188330338950872,0
3.4450000000000003,0.4929853515071357,0
3.446,0.4282066343724407,0
3.447,1.0361891693760326,0
3.448,1.6198407410487765,0
3.4490000000000003,1.378886267242164,0
3.45,2.8724367013329632,1
3.451,2.917214568361304,1
3.452,4.029700101697145,1
3.4530000000000003,3.20508070763426,1
3.454,3.8026874625717406,1
3.455,3.4747407330745856,1
3.456,3.441146128132896,1
3.457,2.7076925778924275,1
3.458,0.8071720359661603,0
3.459,1.248995270407711,0
3.46,1.4451449325372367,0
3.461,0.2515746245248103,0
3.462,0.8165751548299821,0
3.463,-0.40582882371991047,0
3.464,0.3651782451293231,0
3.465,-0.30611195769522265,0
3.466,0.4513596917686079,0
3.467,0.0871547015957383,0
3.468,0.20796117234227565,0
3.469,-0.09805343506637199,0
3.47,1.1226636925619629,0
3.471,0.21677320958487378,0
3.472,0.4116575691613257,0
3.473,-0.356468289097157,0
3.474,0.6738065792014647,0
3.475,-0.6872257273507023,0
3.476,-0.4671680656670223,0
3.477,-0.7329856768289784,0
3.478,-1.1151423613383697,0
3.479,-0.8012433689706916,0
3.48,-2.685022857136807,0
3.481,-2.3725829233721303,0
3.482,-2.5542784116925654,0
3.483,-1.3826107553216154,0
3.484,-1.0453555734023716,0
3.485,-1.193299132104797,0
3.486,-0.5450867122425724,0
3.487,-0.04894705332849536,0
3.488,0.385383488526275,0
3.489,0.3543725764323727,0
3.49,0.326036090992373,0
3.491,0.09876833540975549,0
3.492,0.8480585923398077,0
3.493,-0.15949706574026207,0
3.494,-0.6643908836629469,0
3.495,-0.3847711616787828,0
3.496,-1.391419468029871,0
3.497,-0.8505760975435575,0
3.498,-2.1009447361273916,0
3.499,-1.890079074885773,0
3.5,-0.8057986380505708,0
3.501,-1.1255097421676972,0
3.5020000000000002,-1.657991926956579,0
3.503,-0.6069890216594132,0
3.504,0.3631946751637619,0
3.505,-0.7829033410752829,0
3.5060000000000002,1.0042748240899964,0
3.507,-0.47521472937267206,0
3.508,0.9722563335231719,0
3.509,0.017673548066175826,0
3.5100000000000002,0.13137799545909262,0
3.511,0.7670617098846831,0
3.512,0.24909838426117287,0
3.513,0.3057238452813483,0
3.5140000000000002,-0.1438841278168863,0
3.515,0.10013616421448635,0
3.516,-1.0300716933950125,0
3.517,-0.9683899679522946,0
3.5180000000000002,0.27983464635442756,0
3.519,0.35666498117376316,0
3.52,0.05983151969101397,0
3.521,-0.4463109308615103,0
3.5220000000000002,1.3733034049348916,0
3.523,1.1189691783709736,0
3.524,1.0506295678092623,0
3.525,1.223261035112391,0
3.5260000000000002,1.3795589894210019,0
3.527,0.8095306677671509,0
3.528,1.2981130832633463,0
